Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
C1633,24.76,2023-07-05,Buyer_633
C1634,3.54,2022-07-18,Buyer_634
C1635,13.55,2023-02-03,Buyer_635
C1636,16.02,2022-04-24,Buyer_636
C1637,19.24,2023-02-09,Buyer_637
C1638,36.36,2023-10-17,Buyer_638
C1639,13.91,2022-04-29,Buyer_639
C1640,49.52,2023-06-08,Buyer_640
C1641,14.31,2023-06-29,Buyer_641
C1642,22.58,2022-07-22,Buyer_642
C1643,30.43,2022-07-08,Buyer_643
C1644,25.48,2022-08-07,Buyer_644
C1645,7.51,2023-09-25,Buyer_645
C1646,26.64,2022-01-25,Buyer_646
C1647,42.16,2023-04-18,Buyer_647
C1648,10.87,2022-01-08,Buyer_648
C1649,16.4,2023-11-13,Buyer_649
C1650,41.32,2022-08-03,Buyer_650
C1651,41.14,2023-03-14,Buyer_651
C1652,21.39,2023-01-16,Buyer_652
C1653,23.78,2022-03-25,Buyer_653
C1654,39.72,2023-08-20,Buyer_654
C1655,15.97,2023-08-29,Buyer_655
C1656,26.26,2022-10-03,Buyer_656
C1657,32.76,2023-12-19,Buyer_657
C1658,18.13,2022-11-27,Buyer_658
C1659,15.66,2022-06-23,Buyer_659
C1660,25.68,2023-09-16,Buyer_660
C1661,2.12,2022-06-23,Buyer_661
C1662,19.36,2022-07-25,Buyer_662
C1663,27.67,2022-02-18,Buyer_663
C1664,17.41,2023-06-12,Buyer_664
C1665,18.52,2022-08-06,Buyer_665
C1666,11.32,2024-01-01,Buyer_666
C1667,37.18,2022-06-17,Buyer_667
C1668,35.03,2022-03-14,Buyer_668
C1669,6.94,2023-01-09,Buyer_669
C1670,17.45,2023-07-16,Buyer_670
C1671,27.38,2023-12-06,Buyer_671
C1672,21.87,2023-09-02,Buyer_672
C1673,24.26,2023-01-29,Buyer_673
C1674,9.49,2023-01-28,Buyer_674
C1675,26.88,2023-04-05,Buyer_675
C1676,4.33,2022-11-13,Buyer_676
C1677,37.4,2023-02-02,Buyer_677
C1678,48.2,2023-05-01,Buyer_678
C1679,24.35,2023-02-20,Buyer_679
C1680,26.06,2022-11-16,Buyer_680
C1681,23.79,2023-11-11,Buyer_681
C1682,18.02,2023-06-06,Buyer_682
C1683,17.09,2022-11-11,Buyer_683
C1684,24.68,2023-10-21,Buyer_684
C1685,17.57,2022-02-12,Buyer_685
C1686,45.52,2023-07-23,Buyer_686
C1687,37.67,2022-07-09,Buyer_687
C1688,6.25,2023-12-09,Buyer_688
C1689,35.07,2022-05-01,Buyer_689
C1690,13.99,2022-10-06,Buyer_690
C1691,48.35,2023-04-02,Buyer_691
C1692,13.23,2023-03-16,Buyer_692
C1693,48.92,2023-04-19,Buyer_693
C1694,5.53,2023-10-16,Buyer_694
C1695,41.42,2022-02-16,Buyer_695
C1696,31.19,2023-09-27,Buyer_696
C1697,32.19,2022-12-26,Buyer_697
C1698,40.8,2023-03-15,Buyer_698
C1699,48.25,2023-11-24,Buyer_699
C1700,33.15,2022-02-05,Buyer_700
C1701,44.85,2023-05-17,Buyer_701
C1702,11.84,2022-03-13,Buyer_702
C1703,26.1,2022-06-18,Buyer_703
C1704,41.26,2022-02-23,Buyer_704
C1705,27.81,2022-03-21,Buyer_705
C1706,2,2023-05-08,Buyer_706
C1707,31.61,2023-04-21,Buyer_707
C1708,4.13,2023-04-03,Buyer_708
C1709,30.53,2023-11-17,Buyer_709
C1710,41.62,2023-03-30,Buyer_710
C1711,18.63,2023-06-01,Buyer_711
C1712,47.93,2023-08-18,Buyer_712
C1713,16.04,2022-11-18,Buyer_713
C1714,26.82,2023-12-27,Buyer_714
C1715,41.28,2022-12-11,Buyer_715
C1716,23.75,2023-12-11,Buyer_716
C1717,26.93,2022-11-07,Buyer_717
C1718,5.62,2023-09-06,Buyer_718
C1719,2.44,2023-02-09,Buyer_719
C1720,11.37,2023-04-24,Buyer_720
C1721,22.27,2022-02-26,Buyer_721
C1722,34.79,2022-02-16,Buyer_722
C1723,22.32,2022-08-03,Buyer_723
C1724,17.8,2022-03-31,Buyer_724
C1725,37.3,2022-04-16,Buyer_725
C1726,49.35,2023-06-06,Buyer_726
C1727,42.07,2023-07-02,Buyer_727
C1728,2.51,2023-07-21,Buyer_728
C1729,5.02,2022-09-21,Buyer_729
C1730,32.31,2022-05-29,Buyer_730
C1731,49.7,2022-09-03,Buyer_731
C1732,7.84,2022-01-26,Buyer_732
C1733,41.04,2023-04-01,Buyer_733
C1734,16.6,2022-02-26,Buyer_734
C1735,41.71,2023-05-23,Buyer_735
C1736,47.14,2023-10-31,Buyer_736
C1737,6.11,2022-07-31,Buyer_737
C1738,20.9,2022-10-06,Buyer_738
C1739,24.24,2023-04-15,Buyer_739
C1740,22.64,2022-12-29,Buyer_740
C1741,9.48,2022-01-15,Buyer_741
C1742,24.22,2022-01-19,Buyer_742
C1743,9.46,2022-02-23,Buyer_743
C1744,31.12,2022-02-20,Buyer_744
C1745,37.81,2023-07-28,Buyer_745
C1746,43.65,2023-12-26,Buyer_746
C1747,7.31,2022-04-11,Buyer_747
C1748,21.74,2022-12-23,Buyer_748
C1749,32.55,2023-09-28,Buyer_749
C1750,4.65,2022-02-07,Buyer_750
C1751,23.98,2023-05-14,Buyer_751
C1752,43.59,2022-08-11,Buyer_752
C1753,29.82,2023-01-28,Buyer_753
C1754,27.29,2022-01-08,Buyer_754
C1755,13.72,2023-07-01,Buyer_755
C1756,14.6,2023-01-24,Buyer_756
C1757,42.16,2023-10-28,Buyer_757
C1758,9.24,2023-11-05,Buyer_758
C1759,12.31,2022-09-17,Buyer_759
C1760,41.35,2023-06-15,Buyer_760
C1761,41.85,2022-04-11,Buyer_761
C1762,36.16,2022-03-09,Buyer_762
C1763,42.04,2022-06-20,Buyer_763
C1764,12.96,2023-05-21,Buyer_764
C1765,13.15,2022-10-26,Buyer_765
C1766,40.84,2022-05-11,Buyer_766
C1767,7.02,2023-05-11,Buyer_767
C1768,31.46,2022-07-06,Buyer_768
C1769,15.9,2023-08-28,Buyer_769
C1770,30.99,2022-04-13,Buyer_770
C1771,6.47,2023-09-28,Buyer_771
C1772,23.17,2023-01-27,Buyer_772
C1773,20.96,2023-04-14,Buyer_773
C1774,20.1,2022-08-27,Buyer_774
C1775,31.89,2023-01-06,Buyer_775
C1776,32.57,2022-08-23,Buyer_776
C1777,24.49,2023-10-13,Buyer_777
C1778,38.07,2023-12-26,Buyer_778
C1779,20.71,2022-12-18,Buyer_779
C1780,34.13,2023-03-28,Buyer_780
C1781,30.1,2023-08-16,Buyer_781
C1782,23.68,2023-03-05,Buyer_782
C1783,25.61,2022-10-10,Buyer_783
C1784,25.8,2023-03-22,Buyer_784
C1785,48.78,2022-04-08,Buyer_785
C1786,9.31,2023-11-13,Buyer_786
C1787,37.5,2022-07-07,Buyer_787
C1788,17.21,2022-01-14,Buyer_788
C1789,29.11,2023-01-15,Buyer_789
C1790,39.5,2023-01-30,Buyer_790
C1791,31.2,2023-08-08,Buyer_791
C1792,46.68,2022-07-10,Buyer_792
C1793,22.58,2022-01-15,Buyer_793
C1794,6.17,2022-09-23,Buyer_794
C1795,22.04,2023-10-15,Buyer_795
C1796,23.7,2022-06-08,Buyer_796
C1797,17.44,2022-01-01,Buyer_797
C1798,30.82,2022-05-10,Buyer_798
C1799,28.71,2023-01-20,Buyer_799
C1800,19.32,2023-02-12,Buyer_800
C1801,3.42,2023-10-05,Buyer_801
C1802,5.08,2022-12-16,Buyer_802
C1803,3.27,2022-10-23,Buyer_803
C1804,33.28,2023-01-03,Buyer_804
C1805,10.18,2022-08-01,Buyer_805
C1806,41.64,2023-04-07,Buyer_806
C1807,30.95,2023-03-05,Buyer_807
C1808,27.01,2023-08-05,Buyer_808
C1809,12.12,2022-10-14,Buyer_809
C1810,26.7,2023-06-26,Buyer_810
C1811,13.23,2022-03-25,Buyer_811
C1812,32.35,2023-11-03,Buyer_812
C1813,17.42,2023-11-18,Buyer_813
C1814,27.45,2023-01-20,Buyer_814
C1815,23.91,2023-07-27,Buyer_815
C1816,31.46,2022-11-24,Buyer_816
C1817,47.3,2023-07-18,Buyer_817
C1818,19.99,2023-11-27,Buyer_818
C1819,44.98,2023-09-03,Buyer_819
C1820,32.68,2022-09-08,Buyer_820
C1821,8.28,2022-05-21,Buyer_821
C1822,48.26,2023-10-12,Buyer_822
C1823,30.12,2023-07-22,Buyer_823
C1824,34.38,2022-04-26,Buyer_824
C1825,18.52,2022-08-26,Buyer_825
C1826,4.69,2022-09-07,Buyer_826
C1827,8.36,2023-09-18,Buyer_827
C1828,2.28,2022-08-27,Buyer_828
C1829,15.84,2023-01-07,Buyer_829
C1830,13.87,2022-01-03,Buyer_830
C1831,46.88,2023-12-19,Buyer_831
C1832,2.49,2023-01-26,Buyer_832
C1833,38.15,2022-04-10,Buyer_833
C1834,9.75,2023-11-22,Buyer_834
C1835,2.08,2023-02-02,Buyer_835
C1836,38.75,2023-04-17,Buyer_836
C1837,46.48,2022-04-02,Buyer_837
C1838,27.27,2023-03-14,Buyer_838
C1839,30.36,2023-05-13,Buyer_839
C1840,18.54,2023-10-15,Buyer_840
C1841,14.49,2023-10-26,Buyer_841
C1842,39.82,2022-08-19,Buyer_842
C1843,22.53,2022-02-06,Buyer_843
C1844,3.45,2023-01-13,Buyer_844
C1845,33.92,2022-11-20,Buyer_845
C1846,49.85,2023-09-28,Buyer_846
C1847,9.63,2022-06-18,Buyer_847
C1848,46.12,2022-06-14,Buyer_848
C1849,9.79,2022-08-01,Buyer_849
C1850,4.52,2023-07-05,Buyer_850
C1851,44.68,2023-06-21,Buyer_851
C1852,42.45,2022-11-03,Buyer_852
C1853,4.34,2023-10-20,Buyer_853
C1854,9.53,2023-03-06,Buyer_854
C1855,24.34,2023-03-06,Buyer_855
C1856,16.94,2022-05-12,Buyer_856
C1857,24.82,2022-05-11,Buyer_857
C1858,45.5,2022-09-16,Buyer_858
C1859,43.11,2022-06-02,Buyer_859
C1860,33.42,2022-08-21,Buyer_860
C1861,49.79,2022-10-14,Buyer_861
C1862,39.22,2022-06-30,Buyer_862
C1863,29.6,2023-08-20,Buyer_863
C1864,12.11,2022-02-09,Buyer_864
C1865,41.46,2022-07-11,Buyer_865
C1866,44.63,2023-08-20,Buyer_866
C1867,26.24,2023-11-10,Buyer_867
C1868,40.55,2023-11-02,Buyer_868
C1869,10.26,2023-06-28,Buyer_869
C1870,36.96,2023-08-15,Buyer_870
C1871,37.99,2023-07-18,Buyer_871
C1872,20.52,2022-09-18,Buyer_872
C1873,42.71,2022-11-25,Buyer_873
C1874,7.21,2022-03-10,Buyer_874
C1875,45.32,2023-03-29,Buyer_875
C1876,44.56,2023-07-01,Buyer_876
C1877,39.03,2023-09-19,Buyer_877
C1878,6.15,2022-08-01,Buyer_878
C1879,11.27,2022-02-14,Buyer_879
C1880,42.49,2023-07-09,Buyer_880
C1881,48.17,2022-12-29,Buyer_881
C1882,12.7,2023-10-28,Buyer_882
C1883,29.05,2023-10-10,Buyer_883
C1884,29.81,2022-08-08,Buyer_884
C1885,49.85,2023-08-23,Buyer_885
C1886,2.56,2022-01-18,Buyer_886
C1887,40.67,2023-10-17,Buyer_887
C1888,7.43,2023-10-19,Buyer_888
C1889,40.35,2022-02-26,Buyer_889
C1890,27.15,2022-11-30,Buyer_890
C1891,35.13,2022-07-05,Buyer_891
C1892,22.39,2023-01-24,Buyer_892
C1893,28.75,2023-09-01,Buyer_893
C1894,26.25,2022-04-19,Buyer_894
C1895,20.21,2022-07-31,Buyer_895
C1896,9.63,2023-11-08,Buyer_896
C1897,24.41,2022-11-04,Buyer_897
C1898,7.9,2023-08-19,Buyer_898
C1899,48.75,2023-07-03,Buyer_899
C1900,41.27,2022-06-17,Buyer_900
C1901,28.08,2022-02-19,Buyer_901
C1902,46.29,2022-12-07,Buyer_902
C1903,18.06,2022-04-06,Buyer_903
C1904,35.77,2023-01-19,Buyer_904
C1905,47.43,2022-09-18,Buyer_905
C1906,47.17,2023-10-14,Buyer_906
C1907,23.38,2023-06-22,Buyer_907
C1908,34.05,2023-03-25,Buyer_908
C1909,40.47,2023-06-26,Buyer_909
C1910,19.55,2022-10-14,Buyer_910
C1911,36.49,2022-04-01,Buyer_911
C1912,14.64,2022-02-16,Buyer_912
C1913,32.5,2023-05-22,Buyer_913
C1914,35.99,2022-01-23,Buyer_914
C1915,35.86,2023-03-03,Buyer_915
C1916,12.41,2022-01-10,Buyer_916
C1917,49.83,2022-06-06,Buyer_917
C1918,23.69,2022-04-25,Buyer_918
C1919,26.31,2023-09-08,Buyer_919
C1920,14.11,2022-08-01,Buyer_920
C1921,37.24,2022-08-08,Buyer_921
C1922,23.81,2023-02-25,Buyer_922
C1923,20.66,2022-02-10,Buyer_923
C1924,46.44,2023-08-01,Buyer_924
C1925,16.98,2022-02-21,Buyer_925
C1926,4.56,2023-02-25,Buyer_926
C1927,36.71,2022-07-28,Buyer_927
C1928,47.71,2023-05-14,Buyer_928
C1929,5.43,2022-03-08,Buyer_929
C1930,30.82,2023-01-01,Buyer_930
C1931,19.96,2022-06-25,Buyer_931
C1932,2.69,2023-11-27,Buyer_932
C1933,42.32,2022-12-30,Buyer_933
C1934,32.61,2023-03-22,Buyer_934
C1935,40.19,2022-06-10,Buyer_935
C1936,39.88,2022-01-25,Buyer_936
C1937,18.5,2023-11-16,Buyer_937
C1938,9.98,2023-11-05,Buyer_938
C1939,19.44,2023-08-29,Buyer_939
C1940,21.81,2022-12-07,Buyer_940
C1941,47.97,2022-01-02,Buyer_941
C1942,39.84,2022-08-02,Buyer_942
C1943,48.19,2022-10-24,Buyer_943
C1944,34.58,2023-02-17,Buyer_944
C1945,12.64,2022-08-08,Buyer_945
C1946,34.96,2022-08-19,Buyer_946
C1947,41.56,2022-02-13,Buyer_947
C1948,18.81,2023-10-16,Buyer_948
C1949,39.39,2022-07-15,Buyer_949
C1950,21.22,2022-05-03,Buyer_950
C1951,4.97,2022-03-21,Buyer_951
C1952,20.67,2022-04-05,Buyer_952
C1953,13.85,2022-04-27,Buyer_953
C1954,3.35,2023-05-08,Buyer_954
C1955,44.31,2022-02-25,Buyer_955
C1956,48.2,2022-07-08,Buyer_956
C1957,13.74,2022-01-05,Buyer_957
C1958,40.41,2022-02-08,Buyer_958
C1959,11.83,2023-01-31,Buyer_959
C1960,15.17,2023-08-12,Buyer_960
C1961,17.17,2023-03-07,Buyer_961
C1962,14.9,2022-11-27,Buyer_962
C1963,48.72,2022-05-04,Buyer_963
C1964,44.27,2023-11-09,Buyer_964
C1965,43.34,2022-09-04,Buyer_965
C1966,46.82,2022-01-25,Buyer_966
C1967,49.72,2023-04-01,Buyer_967
C1968,35.98,2023-03-30,Buyer_968
C1969,18.16,2022-04-12,Buyer_969
C1970,24.61,2023-02-20,Buyer_970
C1971,18.3,2023-09-18,Buyer_971
C1972,44.36,2022-06-03,Buyer_972
C1973,33.11,2022-10-11,Buyer_973
C1974,7.16,2022-11-01,Buyer_974
C1975,29.72,2022-01-13,Buyer_975
C1976,7.1,2022-06-16,Buyer_976
C1977,22.13,2023-05-11,Buyer_977
C1978,29.91,2022-09-02,Buyer_978
C1979,22.46,2023-10-17,Buyer_979
C1980,14.04,2023-05-10,Buyer_980
C1981,24.77,2023-04-30,Buyer_981
C1982,4.69,2023-02-08,Buyer_982
C1983,20.11,2022-01-24,Buyer_983
C1984,42.35,2023-03-26,Buyer_984
C1985,20.83,2023-05-28,Buyer_985
C1986,40.79,2022-03-27,Buyer_986
C1987,35.77,2022-03-19,Buyer_987
C1988,28.76,2023-04-22,Buyer_988
C1989,13.76,2022-02-05,Buyer_989
C1990,35.03,2023-10-16,Buyer_990
C1991,38.91,2022-04-05,Buyer_991
C1992,23.31,2022-01-31,Buyer_992
C1993,45.79,2023-09-21,Buyer_993
C1994,10.56,2023-06-23,Buyer_994
C1995,13.31,2022-05-08,Buyer_995
C1996,34.99,2022-04-14,Buyer_996
C1997,16.95,2022-04-09,Buyer_997
C1998,26.24,2023-12-14,Buyer_998
C1999,9.44,2023-11-12,Buyer_999
C2000,25.19,2023-05-20,Buyer_1000
C2001,33.91,2022-03-23,Buyer_1001
C2002,35.92,2022-10-05,Buyer_1002
C2003,25.05,2023-06-06,Buyer_1003
C2004,14.25,2023-09-20,Buyer_1004
C2005,4.66,2023-11-30,Buyer_1005
C2006,39.18,2023-10-27,Buyer_1006
C2007,42.72,2023-10-08,Buyer_1007
C2008,26.11,2023-08-14,Buyer_1008
C2009,45.18,2022-04-15,Buyer_1009
C2010,48.27,2022-03-22,Buyer_1010
C2011,40.35,2022-09-16,Buyer_1011
C2012,3.67,2022-07-25,Buyer_1012
C2013,18.39,2023-04-30,Buyer_1013
C2014,10.8,2023-05-09,Buyer_1014
C2015,42.53,2023-04-11,Buyer_1015
C2016,20.45,2022-03-02,Buyer_1016
C2017,5.22,2023-07-20,Buyer_1017
C2018,31.41,2023-01-29,Buyer_1018
C2019,38.58,2023-04-14,Buyer_1019
C2020,28.83,2022-03-29,Buyer_1020
C2021,18.12,2022-02-17,Buyer_1021
C2022,10.64,2022-06-27,Buyer_1022
C2023,11.79,2023-05-16,Buyer_1023
C2024,31.18,2023-02-08,Buyer_1024
C2025,4.13,2023-11-28,Buyer_1025
C2026,17.51,2022-08-21,Buyer_1026
C2027,36.22,2023-12-18,Buyer_1027
C2028,43.8,2022-12-23,Buyer_1028
C2029,2.33,2022-04-15,Buyer_1029
C2030,37.77,2022-05-25,Buyer_1030
C2031,24.67,2023-11-15,Buyer_1031
C2032,47.26,2022-07-21,Buyer_1032
C2033,29.88,2023-06-01,Buyer_1033
C2034,15.48,2023-03-24,Buyer_1034
C2035,41.7,2022-05-25,Buyer_1035
C2036,28.83,2023-04-28,Buyer_1036
C2037,10.8,2022-03-20,Buyer_1037
C2038,30.56,2023-01-21,Buyer_1038
C2039,38.56,2022-08-30,Buyer_1039
C2040,36.96,2022-10-14,Buyer_1040
C2041,29.3,2023-08-21,Buyer_1041
C2042,33.34,2023-03-28,Buyer_1042
C2043,15.74,2023-10-11,Buyer_1043
C2044,18.89,2023-03-29,Buyer_1044
C2045,45.87,2023-07-24,Buyer_1045
C2046,9.35,2023-08-03,Buyer_1046
C2047,4.02,2022-12-27,Buyer_1047
C2048,14.95,2022-08-07,Buyer_1048
C2049,27.64,2023-04-13,Buyer_1049
C2050,40.3,2023-06-17,Buyer_1050
C2051,27.73,2023-06-24,Buyer_1051
C2052,30.81,2022-06-02,Buyer_1052
C2053,35.54,2023-10-04,Buyer_1053
C2054,21.92,2023-03-22,Buyer_1054
C2055,37.25,2023-03-15,Buyer_1055
C2056,47.64,2023-12-20,Buyer_1056
C2057,15.5,2022-09-28,Buyer_1057
C2058,17.88,2022-05-22,Buyer_1058
C2059,33.78,2023-10-13,Buyer_1059
C2060,15.32,2022-08-14,Buyer_1060
C2061,35.1,2022-12-03,Buyer_1061
C2062,26.07,2023-05-30,Buyer_1062
C2063,7.19,2023-07-14,Buyer_1063
C2064,45.06,2023-12-29,Buyer_1064
C2065,47.6,2022-10-11,Buyer_1065
C2066,12.95,2022-04-19,Buyer_1066
C2067,21.5,2022-12-24,Buyer_1067
C2068,14.18,2022-04-30,Buyer_1068
C2069,14.17,2023-11-16,Buyer_1069
C2070,49.8,2022-08-28,Buyer_1070
C2071,5.09,2022-06-14,Buyer_1071
C2072,47.73,2022-02-13,Buyer_1072
C2073,33.99,2022-11-02,Buyer_1073
C2074,41.79,2022-06-27,Buyer_1074
C2075,33.15,2023-01-01,Buyer_1075
C2076,3.97,2023-10-21,Buyer_1076
C2077,15.4,2023-02-14,Buyer_1077
C2078,19.88,2023-05-23,Buyer_1078
C2079,25.58,2023-02-12,Buyer_1079
C2080,20.52,2023-06-03,Buyer_1080
C2081,25.83,2022-09-04,Buyer_1081
C2082,31.73,2023-09-18,Buyer_1082
C2083,11.51,2022-12-29,Buyer_1083
C2084,2.86,2022-03-25,Buyer_1084
C2085,20.14,2022-03-17,Buyer_1085
C2086,31.09,2023-10-19,Buyer_1086
C2087,25.83,2023-02-06,Buyer_1087
C2088,16.76,2022-08-06,Buyer_1088
C2089,43.57,2022-09-06,Buyer_1089
C2090,27.05,2022-05-18,Buyer_1090
C2091,36.83,2022-10-28,Buyer_1091
C2092,18.32,2022-09-20,Buyer_1092
C2093,13.16,2022-09-11,Buyer_1093
C2094,9.68,2023-08-27,Buyer_1094
C2095,31.72,2023-11-17,Buyer_1095
C2096,18.49,2022-11-29,Buyer_1096
C2097,3.34,2022-08-04,Buyer_1097
C2098,16.74,2023-08-15,Buyer_1098
C2099,28.96,2023-10-16,Buyer_1099
C2100,26.33,2023-05-29,Buyer_1100
C2101,27.71,2023-01-09,Buyer_1101
C2102,43.47,2022-11-21,Buyer_1102
C2103,32.43,2022-03-20,Buyer_1103
C2104,3.73,2023-01-20,Buyer_1104
C2105,46.89,2023-03-14,Buyer_1105
C2106,49.28,2022-02-28,Buyer_1106
C2107,17.52,2022-04-01,Buyer_1107
C2108,6.24,2022-07-21,Buyer_1108
C2109,41.18,2023-05-19,Buyer_1109
C2110,20.19,2023-08-18,Buyer_1110
C2111,28.77,2023-01-05,Buyer_1111
C2112,18.59,2023-05-13,Buyer_1112
C2113,11.83,2023-06-05,Buyer_1113
C2114,9.66,2022-01-13,Buyer_1114
C2115,25.58,2022-11-21,Buyer_1115
C2116,7.8,2022-09-14,Buyer_1116
C2117,19.61,2022-09-12,Buyer_1117
C2118,39.26,2023-09-22,Buyer_1118
C2119,22.66,2022-10-25,Buyer_1119
C2120,29.69,2022-10-26,Buyer_1120
C2121,33.71,2022-03-31,Buyer_1121
C2122,48.8,2022-06-11,Buyer_1122
C2123,5.99,2023-02-02,Buyer_1123
C2124,12.74,2022-10-27,Buyer_1124
C2125,43.81,2022-08-31,Buyer_1125
C2126,36.12,2023-05-27,Buyer_1126
C2127,24.06,2022-04-17,Buyer_1127
C2128,30.33,2022-12-15,Buyer_1128
C2129,18.41,2022-02-04,Buyer_1129
C2130,30.28,2022-04-26,Buyer_1130
C2131,24.16,2022-03-12,Buyer_1131
C2132,47.39,2022-08-21,Buyer_1132
C2133,41.55,2023-03-15,Buyer_1133
C2134,36.25,2022-12-11,Buyer_1134
C2135,44.11,2022-10-09,Buyer_1135
C2136,6.33,2023-07-10,Buyer_1136
C2137,9.45,2023-03-04,Buyer_1137
C2138,11.16,2023-08-19,Buyer_1138
C2139,8.85,2023-10-21,Buyer_1139
C2140,47.62,2022-01-12,Buyer_1140
C2141,22.66,2023-09-15,Buyer_1141
C2142,33.69,2023-08-24,Buyer_1142
C2143,17.3,2022-06-22,Buyer_1143
C2144,37.36,2022-07-29,Buyer_1144
C2145,12.85,2022-01-05,Buyer_1145
C2146,20.78,2022-05-04,Buyer_1146
C2147,8.78,2023-09-07,Buyer_1147
C2148,22.04,2022-06-08,Buyer_1148
C2149,46.03,2022-07-17,Buyer_1149
C2150,32.26,2023-02-20,Buyer_1150
C2151,35.86,2023-05-28,Buyer_1151
C2152,34.52,2023-10-20,Buyer_1152
C2153,12.89,2022-03-12,Buyer_1153
C2154,43.52,2022-04-28,Buyer_1154
C2155,4.39,2023-04-25,Buyer_1155
C2156,46.67,2022-05-24,Buyer_1156
C2157,20.41,2023-01-01,Buyer_1157
C2158,4.49,2023-08-18,Buyer_1158
C2159,24.08,2023-12-10,Buyer_1159
C2160,20.12,2022-11-16,Buyer_1160
C2161,4.58,2023-12-23,Buyer_1161
C2162,21.16,2022-11-01,Buyer_1162
C2163,39.59,2023-06-06,Buyer_1163
C2164,18.71,2023-11-13,Buyer_1164
C2165,9.5,2023-11-10,Buyer_1165
C2166,35.09,2023-09-09,Buyer_1166
C2167,14.07,2022-08-10,Buyer_1167
C2168,28.35,2022-06-20,Buyer_1168
C2169,30.33,2022-10-07,Buyer_1169
C2170,3.88,2023-03-27,Buyer_1170
C2171,37.22,2022-12-31,Buyer_1171
C2172,19.65,2022-07-31,Buyer_1172
C2173,15.12,2023-01-19,Buyer_1173
C2174,21.19,2023-12-31,Buyer_1174
C2175,25.08,2023-04-18,Buyer_1175
C2176,24.12,2022-12-27,Buyer_1176
C2177,8.76,2023-05-11,Buyer_1177
C2178,14.58,2023-01-29,Buyer_1178
C2179,39.71,2022-01-05,Buyer_1179
C2180,27.24,2022-04-23,Buyer_1180
C2181,15.56,2023-01-30,Buyer_1181
C2182,21.95,2022-11-27,Buyer_1182
C2183,45.09,2022-09-18,Buyer_1183
C2184,10.74,2022-11-06,Buyer_1184
C2185,16.25,2023-12-15,Buyer_1185
C2186,45.2,2023-10-16,Buyer_1186
C2187,45.1,2023-01-12,Buyer_1187
C2188,40.34,2023-08-08,Buyer_1188
C2189,26.84,2023-06-07,Buyer_1189
C2190,19.2,2022-09-16,Buyer_1190
C2191,41.19,2022-12-10,Buyer_1191
C2192,31.81,2022-02-04,Buyer_1192
C2193,29.86,2022-02-06,Buyer_1193
C2194,43.76,2022-10-15,Buyer_1194
C2195,44.31,2023-04-12,Buyer_1195
C2196,21.13,2023-02-18,Buyer_1196
C2197,38.42,2022-08-17,Buyer_1197
C2198,4.63,2023-12-25,Buyer_1198
C2199,25.97,2022-05-12,Buyer_1199
C2200,35.26,2023-05-06,Buyer_1200
C2201,19.02,2022-08-28,Buyer_1201
C2202,23.09,2023-04-17,Buyer_1202
C2203,35.46,2023-03-06,Buyer_1203
C2204,29.96,2023-08-18,Buyer_1204
C2205,22.43,2023-06-20,Buyer_1205
C2206,16.75,2023-11-17,Buyer_1206
C2207,21.73,2022-10-09,Buyer_1207
C2208,24.41,2023-05-14,Buyer_1208
C2209,39.37,2023-04-10,Buyer_1209
C2210,25.14,2023-08-23,Buyer_1210
C2211,24.15,2022-08-18,Buyer_1211
C2212,25.92,2023-10-01,Buyer_1212
C2213,12.95,2023-12-05,Buyer_1213
C2214,4.37,2023-03-28,Buyer_1214
C2215,16.83,2022-01-19,Buyer_1215
C2216,40.4,2023-02-07,Buyer_1216
C2217,36.74,2022-01-17,Buyer_1217
C2218,22.31,2023-05-27,Buyer_1218
C2219,10.2,2022-08-13,Buyer_1219
C2220,38.56,2023-06-12,Buyer_1220
C2221,14.92,2022-04-03,Buyer_1221
C2222,3.34,2023-03-16,Buyer_1222
C2223,45.88,2023-04-25,Buyer_1223
C2224,3.84,2023-10-21,Buyer_1224
C2225,10.31,2023-11-13,Buyer_1225
C2226,15.72,2022-02-01,Buyer_1226
C2227,4.66,2023-10-01,Buyer_1227
C2228,9.8,2023-09-01,Buyer_1228
C2229,12.24,2022-03-13,Buyer_1229
C2230,15.09,2022-08-21,Buyer_1230
C2231,29.93,2023-04-29,Buyer_1231
C2232,11.46,2023-04-11,Buyer_1232
C2233,4.85,2023-11-25,Buyer_1233
C2234,7.34,2022-01-27,Buyer_1234
C2235,27.52,2023-10-20,Buyer_1235
C2236,7.22,2023-01-31,Buyer_1236
C2237,14.81,2023-01-30,Buyer_1237
C2238,42.14,2023-05-27,Buyer_1238
C2239,38.87,2023-09-22,Buyer_1239
C2240,23.44,2023-05-23,Buyer_1240
C2241,5.47,2023-03-14,Buyer_1241
C2242,48.16,2023-03-15,Buyer_1242
C2243,49.72,2023-08-18,Buyer_1243
C2244,31.73,2023-05-03,Buyer_1244
C2245,13.1,2022-12-21,Buyer_1245
C2246,11.85,2022-01-21,Buyer_1246
C2247,23.48,2023-01-10,Buyer_1247
C2248,24.31,2023-04-02,Buyer_1248
C2249,24.2,2023-09-07,Buyer_1249
C2250,2.68,2023-06-17,Buyer_1250
C2251,15.8,2022-11-17,Buyer_1251
C2252,5.15,2022-07-08,Buyer_1252
C2253,40.24,2023-05-22,Buyer_1253
C2254,26.39,2023-12-24,Buyer_1254
C2255,18.58,2022-02-04,Buyer_1255
