Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh
C1346,Mahindra,XUV500,2005,Petrol,Manual,Green,Fourth,23.82,36.7
C1347,Ford,Seltos,2009,CNG,Manual,White,First,23.25,46.82
C1348,Honda,Swift,2024,CNG,Automatic,Yellow,Third,11.25,49.34
C1349,Ford,Ecosport,2022,Petrol,Manual,Red,First,23.99,4.39
C1350,Maruti,Polo,2018,Diesel,Automatic,Red,First,19.57,30.54
C1351,Hyundai,City,2010,Petrol,Automatic,Blue,Second,10.84,15.61
C1352,Renault,Seltos,2009,CNG,Automatic,Black,Fourth,23.78,16.17
C1353,Hyundai,Nexon,2006,Petrol,Manual,Grey,First,23.79,46.6
C1354,Honda,Nexon,2009,CNG,Manual,White,First,15.65,35.46
C1355,Kia,Polo,2016,Diesel,Manual,Red,First,14.81,22.57
C1356,Ford,XUV500,2005,CNG,Automatic,Green,First,24.02,32.36
C1357,Renault,Seltos,2018,Hybrid,Manual,White,Second,15.37,38.07
C1358,Hyundai,Nexon,2011,Diesel,Automatic,Grey,Second,18.87,47.07
C1359,Toyota,Ecosport,2024,Petrol,Automatic,Red,First,15.26,28.31
C1360,Mahindra,Duster,2019,Hybrid,Manual,White,Third,22.76,8.38
C1361,Kia,Innova,2015,Electric,Automatic,Blue,Fourth,21.79,14.95
C1362,Mahindra,XUV500,2018,Electric,Manual,Grey,Second,10.07,32.1
C1363,Toyota,Creta,2023,Diesel,Automatic,Silver,Third,22.19,36.32
C1364,Volkswagen,Innova,2024,Diesel,Manual,Yellow,Third,15.09,28.47
C1365,Mahindra,Duster,2012,Electric,Manual,Blue,Fourth,10.67,33.69
C1366,Mahindra,Innova,2023,CNG,Manual,Silver,Third,13.22,26.76
C1367,Volkswagen,Seltos,2022,CNG,Manual,Green,First,20.32,49.5
C1368,Kia,Creta,2023,Diesel,Automatic,White,Third,11.26,23.37
C1369,Honda,Creta,2005,Electric,Manual,Silver,First,22.74,33.4
C1370,Ford,XUV500,2010,CNG,Manual,Black,Third,12.09,19.21
C1371,Hyundai,City,2015,Electric,Automatic,Blue,Second,15.64,48.59
C1372,Mahindra,XUV500,2005,Petrol,Manual,Yellow,Third,10.47,29.35
C1373,Kia,Swift,2011,Petrol,Manual,Green,Third,17.4,29.86
C1374,Maruti,Creta,2005,CNG,Automatic,Silver,First,18.7,44.43
C1375,Mahindra,Seltos,2019,Hybrid,Automatic,Green,Third,17.78,9.93
C1376,Renault,Duster,2014,Diesel,Manual,Green,Fourth,13.85,37.09
C1377,Toyota,Seltos,2019,Diesel,Automatic,Yellow,First,18.93,19.86
C1378,Renault,XUV500,2016,Petrol,Manual,Blue,Second,22.94,5.46
C1379,Renault,City,2012,Electric,Automatic,Black,Fourth,13.82,37.72
C1380,Renault,Polo,2016,Petrol,Automatic,Black,First,24.91,20.57
C1381,Kia,Seltos,2023,CNG,Automatic,Black,Third,17.39,31.22
C1382,Mahindra,Polo,2010,Petrol,Automatic,Green,Fourth,17.82,15.47
C1383,Kia,City,2006,Hybrid,Manual,White,Third,11.95,14.1
C1384,Honda,Seltos,2019,CNG,Automatic,Grey,Second,10.95,42.3
C1385,Tata,Swift,2012,CNG,Manual,Red,Second,21.86,46.92
C1386,Kia,Ecosport,2020,Diesel,Manual,White,Second,19.22,47.54
C1387,Ford,Innova,2006,Diesel,Manual,Green,First,13.29,26.34
C1388,Renault,Innova,2017,Hybrid,Manual,Yellow,Fourth,15.98,34.89
C1389,Hyundai,City,2010,Diesel,Manual,Grey,Fourth,12.41,14.08
C1390,Hyundai,XUV500,2015,Hybrid,Automatic,Grey,Second,20.64,6.67
C1391,Volkswagen,Creta,2008,Petrol,Automatic,White,Second,23.11,10.77
C1392,Mahindra,Duster,2021,Hybrid,Automatic,Red,Fourth,19.56,23.63
C1393,Hyundai,XUV500,2005,Hybrid,Automatic,Black,Third,24.28,5.58
C1394,Hyundai,Polo,2008,Petrol,Automatic,Red,First,10.29,32.01
C1395,Volkswagen,Swift,2013,Electric,Automatic,Yellow,First,14.85,27.73
C1396,Ford,Creta,2015,Electric,Automatic,Black,Second,18.4,31.19
C1397,Honda,City,2006,Petrol,Automatic,Red,Fourth,15.26,30.24
C1398,Kia,Duster,2010,Petrol,Manual,Red,Fourth,18.36,10.16
C1399,Mahindra,Polo,2015,CNG,Automatic,Blue,Second,22.94,4.41
C1400,Toyota,Seltos,2020,Electric,Manual,Blue,Third,15.64,4.05
C1401,Kia,Innova,2012,Hybrid,Automatic,Black,Second,20.29,25.07
C1402,Honda,Seltos,2014,Electric,Automatic,Green,Second,16.01,26.78
C1403,Hyundai,Nexon,2020,Electric,Automatic,White,Fourth,19.55,18.73
C1404,Kia,Swift,2012,Hybrid,Manual,Red,First,23.91,34.07
C1405,Maruti,XUV500,2012,Electric,Automatic,Red,Second,15.98,22.35
C1406,Tata,Polo,2011,CNG,Automatic,Yellow,Second,13.3,17.12
C1407,Honda,Ecosport,2016,CNG,Automatic,Yellow,Fourth,14.27,39.45
C1408,Tata,Ecosport,2017,Electric,Automatic,Blue,First,16.13,36.83
C1409,Toyota,Duster,2015,Electric,Automatic,Red,Second,18.9,10.9
C1410,Ford,XUV500,2009,Petrol,Manual,Green,First,21.44,34.84
C1411,Hyundai,XUV500,2022,CNG,Manual,Grey,First,18.31,31.99
C1412,Toyota,XUV500,2016,Petrol,Automatic,Black,Second,18.64,7.68
C1413,Hyundai,Innova,2015,Hybrid,Automatic,White,Fourth,20.8,10.91
C1414,Tata,Nexon,2017,Petrol,Manual,Yellow,Third,15.93,32.58
C1415,Renault,Duster,2017,Electric,Automatic,Blue,Fourth,13.33,32.55
C1416,Kia,Nexon,2016,Electric,Manual,Yellow,Third,13.56,35.6
C1417,Maruti,Nexon,2008,Diesel,Manual,Black,First,20.78,47.31
C1418,Toyota,Seltos,2023,Petrol,Manual,Grey,First,16.61,26.36
C1419,Maruti,Polo,2015,Hybrid,Automatic,Silver,Second,20.17,8.13
C1420,Ford,Ecosport,2007,Diesel,Manual,Black,Third,17.98,21.36
C1421,Volkswagen,Seltos,2021,Diesel,Automatic,Red,Second,15.82,34.85
C1422,Maruti,City,2020,Electric,Automatic,Red,Second,15.09,40.1
C1423,Volkswagen,Innova,2011,Hybrid,Manual,Black,Second,16.68,44.83
C1424,Honda,Swift,2022,Petrol,Manual,Yellow,Third,14.1,27.99
C1425,Renault,Innova,2021,Hybrid,Automatic,Silver,Second,17.12,21.64
C1426,Honda,Ecosport,2021,Diesel,Automatic,Green,Second,23.02,24.08
C1427,Tata,Duster,2012,Electric,Automatic,Red,Third,21.17,41.93
C1428,Kia,Seltos,2019,Petrol,Automatic,Black,First,10.37,5.52
C1429,Hyundai,Nexon,2013,Electric,Manual,Silver,Third,18.61,47.49
C1430,Hyundai,Creta,2007,Electric,Manual,Blue,Second,23.81,36.28
C1431,Maruti,Nexon,2024,CNG,Manual,White,Third,10.8,24.02
C1432,Renault,Seltos,2007,Petrol,Automatic,Grey,Second,14.44,39.71
C1433,Tata,Seltos,2020,CNG,Manual,Silver,Third,10.07,4.7
C1434,Ford,Swift,2022,CNG,Manual,Silver,First,13.28,7.18
C1435,Volkswagen,Polo,2006,Petrol,Automatic,Grey,Third,20.78,22.42
C1436,Toyota,Duster,2013,Diesel,Manual,Yellow,Fourth,20.78,14.58
C1437,Maruti,XUV500,2007,Diesel,Automatic,Yellow,Fourth,23.16,36.56
C1438,Renault,XUV500,2008,Hybrid,Manual,Grey,Fourth,12.16,27.22
C1439,Renault,Duster,2019,Hybrid,Automatic,Silver,First,21.93,27.67
C1440,Ford,City,2012,Petrol,Automatic,Blue,Second,12.28,11.71
C1441,Hyundai,Duster,2015,CNG,Manual,Yellow,First,21.03,9.52
C1442,Ford,Ecosport,2013,Electric,Manual,White,First,15.99,32.34
C1443,Tata,Swift,2018,Electric,Manual,Red,Third,13.54,30.01
C1444,Volkswagen,Swift,2012,Petrol,Manual,Green,First,12.11,9.93
C1445,Renault,Creta,2016,Electric,Automatic,Silver,Fourth,13.95,6.93
C1446,Kia,Polo,2018,Hybrid,Manual,Red,First,11.83,37.1
C1447,Maruti,XUV500,2011,Diesel,Manual,Red,Fourth,10.65,45.74
C1448,Ford,XUV500,2016,Hybrid,Automatic,Grey,Second,18.97,30
C1449,Tata,Polo,2021,CNG,Manual,Blue,First,15.69,30.43
C1450,Hyundai,Seltos,2011,Electric,Automatic,Red,First,21.77,13.53
C1451,Volkswagen,Nexon,2005,Electric,Automatic,Red,Second,10.26,3.97
C1452,Toyota,City,2016,CNG,Manual,Black,Fourth,21.28,24.74
C1453,Toyota,Polo,2008,CNG,Automatic,White,Second,20.14,25.75
C1454,Hyundai,Swift,2023,Hybrid,Automatic,Green,Fourth,10.21,9.68
C1455,Maruti,Creta,2008,Hybrid,Automatic,Yellow,Fourth,20.39,6.94
C1456,Mahindra,Duster,2024,Diesel,Automatic,Black,Second,13.04,10.16
C1457,Toyota,Innova,2007,CNG,Manual,Green,Third,22.16,4.94
C1458,Ford,Ecosport,2006,Electric,Automatic,White,Second,24.83,49.61
C1459,Honda,Swift,2016,Hybrid,Automatic,Green,Second,13.7,23.95
C1460,Toyota,City,2024,CNG,Manual,Yellow,First,23.86,3.71
C1461,Toyota,Nexon,2007,Diesel,Manual,Yellow,Third,12.92,29.02
C1462,Honda,Innova,2010,Electric,Automatic,Green,First,23.76,18.66
C1463,Renault,Nexon,2015,Diesel,Automatic,Silver,Fourth,12.17,11.61
C1464,Ford,Ecosport,2019,Electric,Automatic,White,Second,19.1,32.92
C1465,Mahindra,Duster,2021,Diesel,Manual,Green,First,19.92,22.53
C1466,Mahindra,City,2022,Diesel,Manual,Black,Third,13.75,42.49
C1467,Renault,Polo,2009,CNG,Automatic,Silver,Third,17.1,42.46
C1468,Honda,Creta,2005,Diesel,Automatic,White,First,21.84,26.48
C1469,Renault,Polo,2010,CNG,Manual,Yellow,Second,24.37,44.62
C1470,Tata,Nexon,2012,Electric,Automatic,White,Fourth,14.09,38.01
C1471,Volkswagen,XUV500,2017,Hybrid,Automatic,Green,Third,16.04,43.43
C1472,Toyota,Innova,2017,CNG,Manual,Red,First,19.06,30.04
C1473,Toyota,Swift,2010,CNG,Manual,Grey,Third,15.9,24.82
C1474,Honda,Seltos,2018,Hybrid,Manual,White,Second,14.33,13.86
C1475,Volkswagen,Nexon,2013,Electric,Automatic,Red,Fourth,12.41,26.48
C1476,Tata,City,2015,Petrol,Manual,Black,Fourth,23.17,19.48
C1477,Hyundai,Duster,2014,Diesel,Manual,Blue,Fourth,16.1,32.85
C1478,Hyundai,Creta,2019,Electric,Manual,Silver,Third,21.15,33.51
C1479,Kia,Innova,2008,CNG,Manual,Green,First,11.32,11.03
C1480,Honda,XUV500,2005,Hybrid,Manual,Silver,Third,11.91,34.39
C1481,Tata,Creta,2016,Electric,Manual,Red,First,22.22,46.73
C1482,Maruti,Duster,2018,Electric,Automatic,Silver,Second,20.67,30.25
C1483,Hyundai,Creta,2011,Petrol,Automatic,Black,Third,11.83,19.01
C1484,Toyota,Innova,2023,Diesel,Manual,Blue,Fourth,17.12,25.38
C1485,Hyundai,Ecosport,2013,Electric,Automatic,Red,First,24.62,6.68
C1486,Renault,Swift,2015,Hybrid,Automatic,Black,Second,10.74,41.53
C1487,Renault,City,2009,CNG,Automatic,White,Third,19.32,11.84
C1488,Mahindra,City,2023,CNG,Automatic,Yellow,Third,15.03,42.45
C1489,Tata,Seltos,2015,CNG,Manual,Red,Third,24.74,4.73
C1490,Tata,Seltos,2020,Diesel,Manual,Silver,Fourth,15.86,5.64
C1491,Honda,Creta,2018,Petrol,Automatic,Red,First,21.24,49.77
C1492,Hyundai,Innova,2008,Hybrid,Manual,Green,First,16.69,15.97
C1493,Honda,Nexon,2007,Diesel,Automatic,White,Third,10.1,17.15
C1494,Volkswagen,Creta,2013,Hybrid,Automatic,Yellow,Third,22.87,29.79
C1495,Hyundai,Polo,2020,Petrol,Automatic,Black,Second,22.88,23.48
C1496,Tata,Ecosport,2016,CNG,Manual,Blue,Second,19.51,5.88
C1497,Ford,Seltos,2018,Diesel,Automatic,Silver,Fourth,18.57,21.7
C1498,Honda,Seltos,2017,Electric,Manual,Silver,Third,22.82,36.73
C1499,Honda,Swift,2016,CNG,Manual,Silver,Third,12.87,10.17
C1500,Volkswagen,Polo,2005,Petrol,Manual,Red,Second,23.81,40.78
C1501,Hyundai,Creta,2024,Hybrid,Manual,Black,Second,12.59,26.97
C1502,Tata,Polo,2009,Petrol,Automatic,Blue,Second,18.46,46.46
C1503,Tata,Innova,2020,Hybrid,Manual,Red,Second,10.16,8.99
C1504,Renault,City,2009,CNG,Manual,Red,Second,20.5,15.97
C1505,Tata,Swift,2022,Electric,Manual,Yellow,Third,16.43,4.58
C1506,Honda,XUV500,2006,Diesel,Automatic,Blue,First,22.67,17.18
C1507,Volkswagen,Ecosport,2017,CNG,Automatic,Silver,Fourth,17.97,11.35
C1508,Ford,Creta,2024,Petrol,Manual,Silver,First,10.39,24.7
C1509,Maruti,Polo,2013,Petrol,Manual,White,First,18.21,26.59
C1510,Toyota,Seltos,2006,Hybrid,Automatic,Green,First,23.37,44.34
C1511,Ford,City,2007,Diesel,Manual,Red,Third,10.94,34.08
C1512,Toyota,City,2007,CNG,Automatic,Green,First,15.54,49.1
C1513,Mahindra,City,2016,CNG,Manual,Grey,Fourth,18.01,39.31
C1514,Toyota,City,2013,Petrol,Automatic,Blue,First,17.69,38.66
C1515,Hyundai,XUV500,2009,Hybrid,Manual,Green,Fourth,11.75,44.05
C1516,Hyundai,Innova,2006,CNG,Manual,Black,Second,19.61,17.29
C1517,Hyundai,Nexon,2018,Diesel,Manual,Silver,Second,19.62,49.3
C1518,Ford,Polo,2020,CNG,Automatic,Red,Fourth,16.14,30.73
C1519,Renault,Duster,2024,Hybrid,Manual,White,Third,13.03,32.99
C1520,Maruti,XUV500,2013,Electric,Manual,Green,First,24.2,17.34
C1521,Maruti,Innova,2019,Diesel,Automatic,Silver,Fourth,10.01,24.65
C1522,Volkswagen,Innova,2024,CNG,Manual,Silver,Second,14.17,15.28
C1523,Mahindra,XUV500,2005,Hybrid,Manual,Black,Fourth,10.8,46.71
C1524,Ford,City,2010,Electric,Manual,Green,Third,22.86,49.16
C1525,Renault,Polo,2013,Petrol,Automatic,Red,Second,23.81,36.3
C1526,Ford,Swift,2011,Diesel,Manual,Black,First,21.77,31.7
C1527,Honda,XUV500,2020,Diesel,Manual,Black,Third,17.05,45.16
C1528,Tata,Ecosport,2012,Diesel,Manual,White,Third,24.68,43.01
C1529,Toyota,City,2009,Hybrid,Manual,Yellow,Fourth,15.34,35.08
C1530,Tata,City,2020,Petrol,Manual,White,Third,21.36,14.41
C1531,Maruti,Swift,2014,CNG,Manual,Red,Third,14.09,44.81
C1532,Renault,Creta,2016,CNG,Manual,Yellow,First,22.24,47.85
C1533,Hyundai,Creta,2023,Electric,Manual,Red,Third,16.34,34.93
C1534,Maruti,City,2014,Petrol,Manual,Red,Fourth,17.49,8.41
C1535,Maruti,Polo,2007,Electric,Manual,Blue,Fourth,22.02,43.25
C1536,Ford,Polo,2016,Petrol,Automatic,Red,Third,13.31,31.82
C1537,Ford,Creta,2015,Diesel,Manual,Black,Fourth,11.02,29.04
C1538,Maruti,Innova,2016,CNG,Automatic,Black,Fourth,23.24,49.4
C1539,Kia,Seltos,2011,Hybrid,Automatic,Red,Third,16.29,6.32
C1540,Maruti,Polo,2017,Electric,Automatic,Black,Second,21.49,14.76
C1541,Hyundai,Duster,2020,Hybrid,Manual,Grey,Third,23.58,22.11
C1542,Hyundai,Ecosport,2015,Electric,Manual,Silver,Third,16.68,4.54
C1543,Ford,Seltos,2018,Diesel,Automatic,Black,First,16.92,44.56
C1544,Tata,Duster,2007,Electric,Manual,Silver,Fourth,22.67,39.58
C1545,Maruti,Creta,2022,Electric,Manual,Green,Third,11.51,44.12
C1546,Kia,Polo,2008,Hybrid,Manual,Red,Third,12.26,12.14
C1547,Tata,XUV500,2010,Petrol,Automatic,Silver,First,12.29,14.39
C1548,Honda,Seltos,2013,CNG,Manual,Silver,Fourth,21.12,16.19
C1549,Hyundai,Swift,2022,Petrol,Manual,White,First,23.61,36.76
C1550,Tata,Creta,2008,CNG,Automatic,Silver,Third,12.76,12.58
C1551,Kia,Ecosport,2021,Hybrid,Manual,Green,Third,14.23,24.24
C1552,Maruti,Ecosport,2023,Hybrid,Automatic,Black,First,17.41,9.6
C1553,Mahindra,Ecosport,2005,Petrol,Automatic,Red,Second,23.97,7
C1554,Kia,Ecosport,2024,Hybrid,Automatic,Grey,Third,21.16,3.13
C1555,Hyundai,Swift,2024,Petrol,Manual,Blue,Third,12.46,5.14
C1556,Hyundai,Duster,2017,CNG,Automatic,Red,First,22.16,23.58
C1557,Renault,XUV500,2023,Hybrid,Manual,Blue,First,21.67,18.1
C1558,Toyota,Swift,2005,Petrol,Manual,Silver,First,22.47,46.78
C1559,Honda,Ecosport,2017,Diesel,Automatic,Silver,First,10.36,39.63
C1560,Honda,XUV500,2006,Hybrid,Automatic,Green,Second,20.08,47.36
C1561,Maruti,Innova,2022,Hybrid,Manual,Blue,Fourth,12.31,44.81
C1562,Ford,Polo,2023,Petrol,Manual,Black,First,20.94,46.47
C1563,Tata,Innova,2013,Hybrid,Automatic,White,Third,11.66,13.67
C1564,Hyundai,Nexon,2008,Electric,Automatic,Grey,Second,17.12,29.5
C1565,Kia,Seltos,2006,Petrol,Manual,Blue,Fourth,14.95,13.83
C1566,Hyundai,Seltos,2013,CNG,Automatic,Grey,Third,11.84,43.22
C1567,Volkswagen,Duster,2014,Petrol,Manual,Silver,Fourth,24.42,4.83
C1568,Kia,Swift,2007,Hybrid,Manual,Blue,Third,18.87,30.41
C1569,Tata,Swift,2007,Hybrid,Manual,Green,Second,22.89,27.42
C1570,Volkswagen,Nexon,2019,Electric,Manual,Yellow,First,18.78,37.18
C1571,Kia,Nexon,2018,CNG,Automatic,Black,Fourth,20.43,5.68
C1572,Maruti,Swift,2020,Diesel,Manual,Grey,Second,10.93,38.17
C1573,Kia,XUV500,2022,Petrol,Automatic,White,First,19.98,16.6
C1574,Ford,Seltos,2017,CNG,Manual,Blue,First,12.71,17.78
C1575,Volkswagen,XUV500,2007,CNG,Automatic,Silver,Second,15.3,40.09
C1576,Kia,Ecosport,2015,Petrol,Automatic,Yellow,Second,12.27,17.74
C1577,Kia,Ecosport,2020,Electric,Automatic,Black,First,11.7,31.84
C1578,Renault,City,2021,Hybrid,Manual,Red,Third,24.37,7.66
C1579,Kia,Creta,2015,Diesel,Manual,Black,Third,23.75,25.32
C1580,Honda,XUV500,2015,Electric,Automatic,Silver,Second,17.51,41.98
C1581,Volkswagen,Innova,2020,CNG,Automatic,Red,Third,14.35,27
C1582,Volkswagen,Nexon,2011,Electric,Automatic,Grey,Fourth,24.19,6.89
C1583,Maruti,Swift,2019,Hybrid,Manual,Red,First,22.94,4.58
C1584,Volkswagen,XUV500,2015,Electric,Automatic,Yellow,First,14.21,36.27
C1585,Hyundai,Duster,2021,Electric,Automatic,Red,Third,10.61,17.3
C1586,Hyundai,XUV500,2011,CNG,Manual,Yellow,First,12.33,31.31
C1587,Mahindra,Ecosport,2005,CNG,Manual,Green,Fourth,23.81,6.22
C1588,Renault,Ecosport,2005,Petrol,Automatic,Blue,Fourth,17.35,16.89
C1589,Kia,XUV500,2012,Diesel,Manual,Yellow,Third,19.73,33.28
C1590,Hyundai,Ecosport,2015,Petrol,Manual,Yellow,Second,12.51,13.44
C1591,Mahindra,XUV500,2013,Electric,Manual,Grey,Third,16.99,30.39
C1592,Mahindra,City,2005,Petrol,Manual,Red,Third,11.36,32.32
C1593,Tata,XUV500,2005,Petrol,Manual,Red,Third,13.86,30.46
C1594,Mahindra,Duster,2007,CNG,Manual,White,First,19.75,23.69
C1595,Honda,Ecosport,2016,Electric,Manual,Grey,Second,12.38,18.21
C1596,Volkswagen,Polo,2006,CNG,Manual,White,Second,13.87,4.4
C1597,Honda,Nexon,2006,Diesel,Automatic,Black,Second,11.49,39.78
C1598,Maruti,City,2017,Petrol,Automatic,Blue,Third,19.17,48.54
C1599,Renault,City,2014,CNG,Automatic,Blue,Fourth,13.25,32.01
C1600,Renault,Polo,2020,Electric,Manual,White,Third,21.08,31.75
C1601,Honda,Swift,2010,Hybrid,Automatic,Blue,Fourth,21.97,37.34
C1602,Maruti,Nexon,2022,Hybrid,Manual,Black,Fourth,23.07,44.49
C1603,Tata,Ecosport,2016,Hybrid,Automatic,Silver,First,14.07,39.31
C1604,Ford,Duster,2015,Hybrid,Automatic,Yellow,First,24.37,29.95
C1605,Renault,Nexon,2016,CNG,Manual,Silver,Third,11.34,35.01
C1606,Kia,Duster,2010,CNG,Automatic,Green,Third,24.75,12.49
C1607,Tata,Nexon,2017,Electric,Automatic,Blue,Third,15.86,13.02
C1608,Mahindra,Swift,2011,Petrol,Automatic,Green,Fourth,10.53,48.08
C1609,Mahindra,Creta,2012,Petrol,Manual,Blue,Third,19.45,15.59
C1610,Hyundai,Swift,2009,Hybrid,Automatic,Black,Second,20.46,12.96
C1611,Volkswagen,Ecosport,2016,CNG,Manual,Grey,Second,17.99,21.86
C1612,Honda,Seltos,2007,Electric,Manual,White,Third,14.89,41.76
C1613,Volkswagen,Seltos,2024,CNG,Automatic,Yellow,Fourth,18.55,49.27
C1614,Volkswagen,Duster,2008,Diesel,Manual,Black,Second,18.76,34.99
C1615,Tata,Nexon,2010,Electric,Automatic,Yellow,Fourth,18.85,47.43
C1616,Renault,Duster,2014,Hybrid,Automatic,White,Third,18.79,41.45
C1617,Honda,Seltos,2017,Electric,Manual,Grey,First,16.18,8.19
C1618,Toyota,XUV500,2013,CNG,Manual,Silver,Fourth,11.92,26.24
C1619,Hyundai,Seltos,2021,Electric,Automatic,White,First,22.25,8.79
C1620,Kia,Ecosport,2021,Petrol,Manual,Yellow,Third,14.33,31.86
C1621,Honda,Creta,2009,Hybrid,Manual,Silver,First,11.87,42.87
C1622,Tata,Creta,2011,Petrol,Automatic,Yellow,Fourth,21.99,23.18
C1623,Honda,Ecosport,2017,Hybrid,Automatic,Blue,Fourth,19.07,47.58
C1624,Ford,City,2006,Diesel,Automatic,Blue,Fourth,24.38,48.84
C1625,Hyundai,Polo,2006,CNG,Automatic,Grey,First,22.6,32.99
C1626,Kia,Swift,2008,Hybrid,Manual,White,Fourth,10.05,31.94
C1627,Renault,XUV500,2008,Electric,Automatic,Green,First,12.18,36.82
C1628,Hyundai,XUV500,2015,Electric,Manual,Black,Fourth,17.5,32.6
C1629,Maruti,Ecosport,2009,Petrol,Manual,Yellow,Third,15.63,21.09
C1630,Honda,Creta,2024,Hybrid,Manual,Black,Fourth,15.12,18.15
C1631,Hyundai,XUV500,2007,CNG,Manual,Blue,Second,17.8,9.81
C1632,Hyundai,Swift,2015,Electric,Manual,Green,First,23.47,23.8
C1633,Tata,XUV500,2023,CNG,Automatic,Black,Second,19.12,10.78
C1634,Ford,Creta,2006,Hybrid,Manual,Green,Third,16.75,32.02
C1635,Mahindra,Innova,2008,Electric,Automatic,Red,Second,17.79,18.24
C1636,Ford,Swift,2012,Petrol,Manual,Black,Second,24.82,41.39
C1637,Honda,Innova,2005,Hybrid,Manual,Yellow,Second,12.68,4.46
C1638,Maruti,Swift,2019,Diesel,Manual,Silver,First,20.83,32.75
C1639,Mahindra,Swift,2018,Petrol,Manual,Red,Fourth,19.54,9.4
C1640,Maruti,Innova,2022,CNG,Automatic,Black,First,21.75,27.44
C1641,Toyota,XUV500,2020,Petrol,Automatic,Red,Third,14.85,45.67
C1642,Tata,Swift,2010,Hybrid,Automatic,Grey,Third,15.06,21.07
C1643,Honda,Seltos,2012,Diesel,Manual,Green,Second,12.63,31.5
C1644,Tata,City,2006,CNG,Automatic,Black,First,15.73,24.07
C1645,Renault,Seltos,2024,CNG,Manual,Blue,First,21.35,46.69
C1646,Volkswagen,City,2011,Petrol,Automatic,Black,Second,20.58,27.87
C1647,Tata,XUV500,2013,Electric,Manual,Grey,Fourth,10.47,16.92
C1648,Mahindra,XUV500,2020,CNG,Automatic,Black,Second,22.27,48.34
C1649,Hyundai,Innova,2019,Electric,Automatic,Blue,Third,16.48,22.37
C1650,Maruti,Ecosport,2010,Hybrid,Automatic,Green,Second,18.43,14.86
C1651,Maruti,Creta,2024,Petrol,Manual,Silver,Fourth,19.07,43.35
C1652,Tata,Innova,2008,Diesel,Automatic,Blue,Third,19.62,16.66
C1653,Maruti,Polo,2011,Electric,Automatic,White,Second,11.89,47.27
C1654,Mahindra,City,2013,CNG,Manual,Green,Third,18.45,7.98
C1655,Volkswagen,City,2016,Diesel,Manual,Silver,Fourth,22.4,26.66
C1656,Mahindra,Seltos,2020,Electric,Manual,Grey,Third,16.42,42.24
C1657,Hyundai,City,2024,Petrol,Automatic,Grey,Third,16.76,43.74
C1658,Kia,Duster,2014,Hybrid,Automatic,White,Fourth,18.12,7.35
C1659,Toyota,City,2019,Hybrid,Manual,Green,First,12.91,15.72
C1660,Kia,Duster,2010,Petrol,Manual,Black,Second,21.67,8.57
C1661,Renault,Nexon,2018,Diesel,Manual,Red,Second,20.17,49
C1662,Kia,Innova,2012,Electric,Manual,Yellow,Third,19.04,16.17
C1663,Renault,XUV500,2020,Diesel,Automatic,Grey,First,17.41,11.11
C1664,Renault,Nexon,2017,Diesel,Automatic,White,Second,11.62,4.12
C1665,Honda,XUV500,2024,Diesel,Manual,Blue,First,15.63,21.35
C1666,Maruti,XUV500,2006,Electric,Automatic,Silver,First,14.65,47.86
C1667,Toyota,Seltos,2015,CNG,Automatic,Grey,First,20.39,25.18
C1668,Toyota,Swift,2015,Diesel,Manual,Grey,Third,23.35,10.92
C1669,Toyota,Ecosport,2013,CNG,Automatic,Blue,Second,16.45,7.05
C1670,Honda,Duster,2013,Electric,Automatic,Yellow,Third,24.76,40.3
C1671,Mahindra,Ecosport,2007,Diesel,Automatic,Black,Second,19.38,46.89
C1672,Maruti,Creta,2013,CNG,Manual,Red,First,20.99,30.22
C1673,Toyota,Creta,2011,Petrol,Automatic,Grey,Third,22.41,34.17
C1674,Hyundai,XUV500,2013,Hybrid,Automatic,Black,Fourth,13.68,38.4
C1675,Kia,Innova,2024,Petrol,Manual,White,Fourth,17.94,41.96
C1676,Renault,Swift,2024,Diesel,Automatic,Yellow,Third,22.63,32.59
C1677,Mahindra,City,2012,Hybrid,Automatic,Yellow,Third,21.51,44.94
C1678,Renault,XUV500,2022,Petrol,Automatic,Yellow,Fourth,12.49,27.48
C1679,Renault,Duster,2014,Diesel,Automatic,Black,Third,21.42,5.78
C1680,Renault,Nexon,2010,Hybrid,Manual,Yellow,First,22,25.31
C1681,Maruti,City,2019,Petrol,Automatic,Red,Second,13.44,36.64
C1682,Hyundai,Polo,2012,Petrol,Manual,Green,First,12.1,17.5
C1683,Tata,Innova,2021,Electric,Automatic,Grey,Second,11.93,13.02
C1684,Renault,Polo,2007,Diesel,Automatic,Blue,Second,20.42,9.1
C1685,Hyundai,Ecosport,2017,Electric,Automatic,Red,Third,17.76,4.54
C1686,Renault,Creta,2012,CNG,Manual,Green,Fourth,23.97,8.48
C1687,Honda,Duster,2008,Electric,Manual,Black,Second,12.68,20.68
C1688,Hyundai,Innova,2010,Electric,Automatic,Black,First,21.63,34.42
C1689,Toyota,Duster,2005,CNG,Manual,Grey,Fourth,23.86,29.15
C1690,Mahindra,Duster,2017,Petrol,Manual,Black,Third,16.05,11.87
C1691,Honda,Innova,2018,Diesel,Manual,Blue,Second,10.02,5.06
C1692,Renault,Polo,2020,Diesel,Automatic,Green,Fourth,10.45,18.85
